tenant_id,tenant_name,metadata,asset_type,description,title,version,url,file_size,status,tags,id,created_date,updated_date,created_by_id,created_by,is_sample
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-048"",""intended_usage"":""LED welcome"",""linked_module"":""led_welcome"",""alt_text"":""LED welcome placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","station","LED welcome seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","LED welcome Placeholder Asset 48","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""led-welcome""]","6a220da9ff3966472e46196f","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-024"",""intended_usage"":""academy"",""linked_module"":""academy"",""alt_text"":""academy placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","station","academy seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","academy Placeholder Asset 24","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""academy""]","6a220da9ff3966472e461957","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-027"",""intended_usage"":""admin preview"",""linked_module"":""admin_preview"",""alt_text"":""admin preview placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","audio","admin preview seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","admin preview Placeholder Asset 27","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""admin-preview""]","6a220da9ff3966472e46195a","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-036"",""intended_usage"":""tactile tabletop"",""linked_module"":""tactile_tabletop"",""alt_text"":""tactile tabletop placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","document","tactile tabletop seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","tactile tabletop Placeholder Asset 36","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""tactile-tabletop""]","6a220da9ff3966472e461963","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-020"",""intended_usage"":""LED welcome"",""linked_module"":""led_welcome"",""alt_text"":""LED welcome placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","document","LED welcome seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","LED welcome Placeholder Asset 20","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""led-welcome""]","6a220da9ff3966472e461953","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-022"",""intended_usage"":""tactile tabletop"",""linked_module"":""tactile_tabletop"",""alt_text"":""tactile tabletop placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","animation","tactile tabletop seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","tactile tabletop Placeholder Asset 22","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""tactile-tabletop""]","6a220da9ff3966472e461955","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-030"",""intended_usage"":""SNU artefact"",""linked_module"":""snu_artefact"",""alt_text"":""SNU artefact placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","animation","SNU artefact seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU artefact Placeholder Asset 30","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-artefact""]","6a220da9ff3966472e46195d","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-035"",""intended_usage"":""VR environment"",""linked_module"":""vr_environment"",""alt_text"":""VR environment placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","audio","VR environment seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","VR environment Placeholder Asset 35","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""vr-environment""]","6a220da9ff3966472e461962","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-039"",""intended_usage"":""gamification badge"",""linked_module"":""gamification_badge"",""alt_text"":""gamification badge placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","script","gamification badge seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","gamification badge Placeholder Asset 39","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""gamification-badge""]","6a220da9ff3966472e461966","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-021"",""intended_usage"":""VR environment"",""linked_module"":""vr_environment"",""alt_text"":""VR environment placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","metadata","VR environment seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","VR environment Placeholder Asset 21","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""vr-environment""]","6a220da9ff3966472e461954","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-023"",""intended_usage"":""commerce product"",""linked_module"":""commerce_product"",""alt_text"":""commerce product placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","script","commerce product seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","commerce product Placeholder Asset 23","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""commerce-product""]","6a220da9ff3966472e461956","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-028"",""intended_usage"":""export documentation"",""linked_module"":""export_documentation"",""alt_text"":""export documentation placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","document","export documentation seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","export documentation Placeholder Asset 28","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""export-documentation""]","6a220da9ff3966472e46195b","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-029"",""intended_usage"":""SNU hologram"",""linked_module"":""snu_hologram"",""alt_text"":""SNU hologram placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","metadata","SNU hologram seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU hologram Placeholder Asset 29","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-hologram""]","6a220da9ff3966472e46195c","2026-06-04T23:43:37.368000","2026-06-04T23:43:37.368000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-003"",""intended_usage"":""Mulan hologram"",""linked_module"":""mulan_hologram"",""alt_text"":""Mulan hologram placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","audio","Mulan hologram seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","Mulan hologram Placeholder Asset 3","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""mulan-hologram""]","6a220da9ff3966472e461942","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-010"",""intended_usage"":""academy"",""linked_module"":""academy"",""alt_text"":""academy placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","video","academy seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","academy Placeholder Asset 10","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""academy""]","6a220da9ff3966472e461949","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-001"",""intended_usage"":""SNU hologram"",""linked_module"":""snu_hologram"",""alt_text"":""SNU hologram placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","image","SNU hologram seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU hologram Placeholder Asset 1","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-hologram""]","6a220da9ff3966472e461940","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-006"",""intended_usage"":""LED welcome"",""linked_module"":""led_welcome"",""alt_text"":""LED welcome placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","animation","LED welcome seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","LED welcome Placeholder Asset 6","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""led-welcome""]","6a220da9ff3966472e461945","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-017"",""intended_usage"":""Mulan hologram"",""linked_module"":""mulan_hologram"",""alt_text"":""Mulan hologram placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","image","Mulan hologram seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","Mulan hologram Placeholder Asset 17","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""mulan-hologram""]","6a220da9ff3966472e461950","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-014"",""intended_usage"":""export documentation"",""linked_module"":""export_documentation"",""alt_text"":""export documentation placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","animation","export documentation seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","export documentation Placeholder Asset 14","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""export-documentation""]","6a220da9ff3966472e46194d","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-002"",""intended_usage"":""SNU artefact"",""linked_module"":""snu_artefact"",""alt_text"":""SNU artefact placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","video","SNU artefact seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU artefact Placeholder Asset 2","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-artefact""]","6a220da9ff3966472e461941","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-005"",""intended_usage"":""5 Kings character"",""linked_module"":""5_kings_character"",""alt_text"":""5 Kings character placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","metadata","5 Kings character seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","5 Kings character Placeholder Asset 5","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""5-kings-character""]","6a220da9ff3966472e461944","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-009"",""intended_usage"":""commerce product"",""linked_module"":""commerce_product"",""alt_text"":""commerce product placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","image","commerce product seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","commerce product Placeholder Asset 9","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""commerce-product""]","6a220da9ff3966472e461948","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-015"",""intended_usage"":""SNU hologram"",""linked_module"":""snu_hologram"",""alt_text"":""SNU hologram placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","script","SNU hologram seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU hologram Placeholder Asset 15","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-hologram""]","6a220da9ff3966472e46194e","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-016"",""intended_usage"":""SNU artefact"",""linked_module"":""snu_artefact"",""alt_text"":""SNU artefact placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","station","SNU artefact seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","SNU artefact Placeholder Asset 16","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""snu-artefact""]","6a220da9ff3966472e46194f","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-018"",""intended_usage"":""Mulan artefact"",""linked_module"":""mulan_artefact"",""alt_text"":""Mulan artefact placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","video","Mulan artefact seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","Mulan artefact Placeholder Asset 18","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""mulan-artefact""]","6a220da9ff3966472e461951","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a220da4b282e8b27dbefda9","Asia Operatic Museum Singapore","{""media_key"":""aom-media-008"",""intended_usage"":""tactile tabletop"",""linked_module"":""tactile_tabletop"",""alt_text"":""tactile tabletop placeholder media"",""replacement_required"":true,""production_status"":""placeholder_required_replacement"",""rights_status"":""demo_placeholder"",""approval_state"":""pending_curator_review"",""publish_status"":""published"",""seed_source"":""SCAVERSE_TOTAL_DATABASE_SEED""}","station","tactile tabletop seed asset for MOA demo. Asset status: placeholder_required_replacement. Intended usage is connected to XR, learning, commerce, gaming, accessibility, or export readiness.","tactile tabletop Placeholder Asset 8","1.0","https://images.unsplash.com/photo-1554907984-15263bfd63bd?auto=format&fit=crop&w=1600&q=80","","published","[""asia-operatic-museum"",""SCAVERSE_TOTAL_DATABASE_SEED"",""placeholder_required_replacement"",""tactile-tabletop""]","6a220da9ff3966472e461947","2026-06-04T23:43:37.367000","2026-06-04T23:43:37.367000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
