tenant_id,regression_count,regression_test_steps,evidence,tenant_slug,root_cause_hypothesis,description,title,likely_files_affected,video_url,fix_summary,fix_complexity,reproduction_steps,last_verified_at,fingerprint,actual_result,verification_command,network_errors,autofix_forbidden_reason,expected_result,severity,area,test_run_id,occurrence_count,component_name,first_seen_at,console_errors,human_impact,recommended_fix_steps,issue_key,likely_cause,risk_level,estimated_fix_area,cta_label,route,safe_to_autofix,domain,function_name,fixed_at,likely_components_affected,screenshot_url,last_seen_at,developer_notes,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue likely comes from a mismatch between admin field name, saved entity field, frontend render field, upload result shape, URL validation, fallback media, or public page binding.","Room background images need fallback states is seeded as a realistic QA Sentinel issue.","Room background images need fallback states","[""components/admin/media/*"",""components/walkthrough/ResolvedMedia.jsx"",""components/walkthrough/WalkthroughMediaLayer.jsx""]","","Trace the uploaded URL from admin input to saved entity payload to public renderer binding.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_016","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","media upload","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Check the admin field name and upload result shape."",""Verify the entity stores the same URL field the renderer reads."",""Validate image/video URLs before rendering."",""Confirm fallback media appears when primary media fails.""]","qa_016","Unverified production edge case.","high","media_binding","","/platform/admin/qa-sentinel","false","platform","","","[""MediaSelector"",""ResolvedMedia"",""WalkthroughMediaLayer""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda5c","2026-06-05T12:56:34.598000","2026-06-05T15:28:11.176000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Music autoplay rules must respect browser restrictions is seeded as a realistic QA Sentinel issue.","Music autoplay rules must respect browser restrictions","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_017","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","music","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_017","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda5d","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.928000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","AI guide fallback response must be simple and safe is seeded as a realistic QA Sentinel issue.","AI guide fallback response must be simple and safe","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_018","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","AI guide","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_018","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda5e","2026-06-05T12:56:34.598000","2026-06-05T15:28:11.250000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /museum/:tenantSlug/tickets"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Ticket availability must decrease after purchase is seeded as a realistic QA Sentinel issue.","Ticket availability must decrease after purchase","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_019","Open validation item seeded for testing.","Manual verification: open /museum/:tenantSlug/tickets, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","major","ticket checkout","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_019","Unverified production edge case.","medium","unknown","","/museum/:tenantSlug/tickets","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda5f","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.817000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /museum/:tenantSlug/tickets"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Refunded ticket must not allow check-in is seeded as a realistic QA Sentinel issue.","Refunded ticket must not allow check-in","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_020","Open validation item seeded for testing.","Manual verification: open /museum/:tenantSlug/tickets, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","major","ticket checkout","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_020","Unverified production edge case.","medium","unknown","","/museum/:tenantSlug/tickets","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda60","2026-06-05T12:56:34.598000","2026-06-05T15:28:11.181000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Vendor rejected state must hide public booth is seeded as a realistic QA Sentinel issue.","Vendor rejected state must hide public booth","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_021","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","vendor approval","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_021","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda61","2026-06-05T12:56:34.598000","2026-06-05T15:28:11.152000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Commerce products need stock depletion test is seeded as a realistic QA Sentinel issue.","Commerce products need stock depletion test","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_022","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","commerce","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_022","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda62","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.808000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Public museum home needs empty-state fallback is seeded as a realistic QA Sentinel issue.","Public museum home needs empty-state fallback","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_023","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","routing","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_023","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda63","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.793000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue likely comes from App.jsx route registration, route-registry.js, sidebar path, redirect handling, or tenantSlug params.","Route redirects from legacy admin paths require proof is seeded as a realistic QA Sentinel issue.","Route redirects from legacy admin paths require proof","[""App.jsx"",""lib/route-registry.js"",""components/admin/MasterAdminSidebar.jsx"",""components/routing/CanonicalRedirects.jsx""]","","Align the rendered route, registry route, sidebar link, and redirect target.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_024","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","routing","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Check App.jsx contains the target route."",""Verify route-registry.js uses the same path."",""Confirm sidebar/navigation links point to the canonical route."",""Validate tenantSlug route parameters and redirect handling.""]","qa_024","Unverified production edge case.","high","routing","","/platform/admin/qa-sentinel","false","platform","","","[""Router"",""Sidebar"",""CanonicalRedirects""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda64","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.777000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","QA Sentinel issue screenshots must load reliably is seeded as a realistic QA Sentinel issue.","QA Sentinel issue screenshots must load reliably","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_025","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","QA Sentinel","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_025","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda65","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.761000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","QA Sentinel severity filters need test data is seeded as a realistic QA Sentinel issue.","QA Sentinel severity filters need test data","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_026","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","QA Sentinel","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_026","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda66","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.840000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Analytics dashboard should distinguish visitors from admins is seeded as a realistic QA Sentinel issue.","Analytics dashboard should distinguish visitors from admins","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_027","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","analytics tracking","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_027","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda67","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.793000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Museum page draft state must hide from public is seeded as a realistic QA Sentinel issue.","Museum page draft state must hide from public","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_028","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","major","admin publishing","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_028","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda68","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.822000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue likely comes from missing tenant_id filters, tenantSlug resolution, query scoping, public route lookup, or fallback tenant logic.","Tenant media library must not leak cross-tenant files is seeded as a realistic QA Sentinel issue.","Tenant media library must not leak cross-tenant files","[""hooks/useActiveTenant.js"",""components/routing/CanonicalRedirects.jsx"",""lib/domain-registry.js"",""tenant-scoped pages/components""]","","Verify every read/write is scoped to the active tenant and no fallback tenant masks the routing context.","hard","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_029","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","critical","tenant isolation","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Confirm tenantSlug resolves to the intended tenant record."",""Check every entity query includes the correct tenant_id or museum_id filter."",""Remove unsafe fallback tenant behavior for tenant-owned pages."",""Verify admin and public routes do not share unscoped data.""]","qa_029","Unverified production edge case.","critical","tenant_isolation","","/platform/admin/qa-sentinel","false","tenant_admin","","","[""TenantPublicRedirect"",""TenantAdminLayout"",""TenantSwitcher""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda69","2026-06-05T12:56:34.598000","2026-06-05T15:28:11.115000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue likely comes from a mismatch between admin field name, saved entity field, frontend render field, upload result shape, URL validation, fallback media, or public page binding.","Platform media registry needs approved and unapproved examples is seeded as a realistic QA Sentinel issue.","Platform media registry needs approved and unapproved examples","[""components/admin/media/*"",""components/walkthrough/ResolvedMedia.jsx"",""components/walkthrough/WalkthroughMediaLayer.jsx""]","","Trace the uploaded URL from admin input to saved entity payload to public renderer binding.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_030","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","media registry","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Check the admin field name and upload result shape."",""Verify the entity stores the same URL field the renderer reads."",""Validate image/video URLs before rendering."",""Confirm fallback media appears when primary media fails.""]","qa_030","Unverified production edge case.","high","media_binding","","/platform/admin/qa-sentinel","false","platform","","","[""MediaSelector"",""ResolvedMedia"",""WalkthroughMediaLayer""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda6a","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.807000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue needs deterministic verification against the affected UI flow and stored data contract.","Master prompt versions need rollback metadata is seeded as a realistic QA Sentinel issue.","Master prompt versions need rollback metadata","[""App.jsx"",""lib/qa-sentinel/*"",""affected page/component""]","","Inspect the affected route, component, data payload, and runtime logs before changing code.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_031","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","warning","master prompts","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Open the affected route."",""Repeat the captured reproduction steps."",""Check console/network errors."",""Compare expected and actual stored data."",""Apply the smallest targeted fix and retest.""]","qa_031","Unverified production edge case.","medium","unknown","","/platform/admin/qa-sentinel","false","platform","","","[""Affected route"",""Affected component""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda6b","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.843000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"","0","[""Open /platform/admin/qa-sentinel"",""Repeat the issue reproduction flow."",""Confirm the expected result now happens."",""Reload the page and confirm the fix persists."",""Verify no new QA Sentinel issue is created for the same flow.""]","","","The issue likely comes from a disconnected save handler, missing entity create/update call, required field mismatch, missing tenant_id, cache invalidation, realtime update, or validation gap.","Onboarding completion state must persist is seeded as a realistic QA Sentinel issue.","Onboarding completion state must persist","[""ExperienceEditor.jsx"",""PresetManager.jsx"",""components/admin/walkthrough/MuseumPresetAutofill.jsx"",""entities/TenantPresetData.json""]","","Connect the save CTA to entity persistence, validate required fields, and refetch or realtime-update the list after saving.","moderate","[""Navigate to the relevant route."",""Run the test scenario."",""Compare with expected result.""]","","qa_032","Open validation item seeded for testing.","Manual verification: open /platform/admin/qa-sentinel, repeat the regression steps, then run QA Sentinel regression test.","[]","Automatic production code edits are disabled. The Fix Intelligence Layer only suggests fixes until an explicit developer-only autofix system exists.","Issue is prevented or clearly handled.","minor","onboarding","","1","","2026-06-05T12:56:34.164Z","[]","Protects tenant, visitor, and admin experience.","[""Validate required fields before saving."",""Call the correct entity create/update method with tenant_id and key fields."",""Persist the same fields the loader reads back later."",""Invalidate/refetch the preset list or rely on a realtime subscription after save."",""Show success/error feedback to the admin.""]","qa_032","Unverified production edge case.","high","data_persistence","","/platform/admin/qa-sentinel","false","platform","","","[""PresetManager"",""ExperienceEditor"",""MuseumPresetAutofill""]","","2026-06-05T12:56:34.164Z","Generated by deterministic QA Fix Intelligence rules. No LLM call or integration credit burn was used.","open","6a22c7820bad54b16d6eda6c","2026-06-05T12:56:34.598000","2026-06-05T15:28:10.764000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
